Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
46722,1.27274865708744,-0.891306380381123,0.380311175004463,-1.07653966317261,-0.560278526464538,0.884834554816947,-1.07668619493054,0.224642934667297,-0.753786316486704,0.673362821612866,0.588252495776309,0.32282197162765,1.63971077454717,-0.527358009059834,0.642016787451558,1.73098088915581,-0.475956330231766,-0.497764815220051,0.639669208530432,0.307544754900249,0.420253081818888,1.10079518463496,-0.319039278010471,-1.26338459304426,0.524131739585942,0.0373125564762394,0.0452571256365675,0.0110870618712548,69.99,0
32108,-0.595248974120122,-0.312756240841777,2.05315577816061,-2.34636574983695,-1.05024851554221,-1.1795845657485,-0.0573609519334227,-0.170716407142894,-2.54711850269099,0.645974842165675,-0.411060001945193,-1.12197955302625,0.273738984396421,-0.424248053486875,-0.0302426876869965,-0.345319049734442,0.414064856795379,-0.0390117290966145,-0.861821417602605,-0.260117233321212,-0.123317604453502,-0.129560622505837,-0.150884088031917,0.686007750439683,0.370716335860916,-0.311300277239115,0.0350697781436526,0.0682190379172184,30,0
117152,-1.59925136878073,-1.53420884328979,2.06689513841692,-1.82413597085193,-1.15261923257409,0.642018393845219,0.0947183255194618,0.333649447647411,0.179291508228676,-0.707748343528624,-2.27190778527183,-0.978467242390591,-0.24077204520405,-1.40566077463923,-1.74429346145607,1.22114828999115,0.127077469521093,-0.870637231325971,0.493848493890487,0.941823660172699,0.241774303314751,0.318978133473606,0.292351792993722,-0.667275605814255,0.83559125992884,-0.0890152781118148,0.193336803355765,0.144323909220356,301.9,0
67748,1.24999359873954,-1.30045941858299,1.46269734191432,-0.394704316072524,-1.7698679553139,1.04290197440662,-1.89682106974998,0.654268211187134,0.810464690367849,0.453504138403216,0.0833223466147983,-0.622711878603308,-2.27808204426755,-0.741603303293019,-1.55142080993227,0.66304242382616,0.929460782452576,-0.936348255057467,1.05921837117726,-0.128996146912945,0.170081446420523,0.749015037847986,-0.0860459574841968,-0.299583698447132,0.345323661417886,-0.00503581033208933,0.0842279139111577,0.00509372043613308,2,0
49712,1.20810601506309,-1.12287844369787,0.195995325366453,-0.993681001678591,-0.816837935527535,0.565394231285681,-1.04359508473378,0.345481108542798,-0.42946013956985,0.750112336950098,0.26371663828837,-1.35447471695689,-1.84981233267294,0.304132779789091,0.868386178285111,1.75041420157537,-0.136836076189846,-0.547856422647314,0.79702674287011,0.137161786156771,0.113983125312759,-0.0716177827388903,-0.11795340198723,-1.20801220562527,0.202920490851544,-0.251381510198578,0.00583186707190285,0.0116841132087667,100,0
79379,1.24554833178189,-0.47365333214861,0.87489637217975,-0.708186170238731,-1.36448326998406,-0.866491356500305,-0.689727937104548,0.0648308626929023,2.08286642213296,-1.02911101761413,-0.732494705998874,-0.177201530406575,-1.76819930363405,0.19496912303409,1.46161053262527,-0.361629577006233,-0.0459980406630934,0.399448467490446,0.567485827949535,-0.236418604785105,-0.0321701862515021,0.0729403402927113,-0.0148847051805929,0.362237550963296,0.441698188011864,-0.680815361421256,0.0823585541429073,0.0315903962402597,1,0
58151,-0.650652687631861,0.978264799153133,2.07905384311543,0.902919853274843,0.239177863121865,0.0751995545379378,0.443511460652831,0.184989606899578,-1.10471209555635,-0.178361349912651,1.74075792761821,0.81123887078730506,0.187526944147605,0.469272263971098,0.952988860705801,-0.471679388812004,0.0218203926278382,0.0745751627931556,0.675327306146572,0.102265374739578,0.0928353482742311,0.257978859999517,-0.226692779868406,0.219486179382176,0.180180955071382,-0.282082121566728,0.103333516457529,0.07503553922412,2.95,0
67202,-0.771039996488853,-1.97879890604764,0.819288831272629,-0.569889446792459,-2.30470788768767,0.623287285840126,0.0721311627138524,-0.0193832648875542,-1.93126297512973,1.47215731205439,-0.0601154967150369,-1.80697718141756,-0.756596089116168,-0.173335488514032,2.12914076228276,-1.34186746388402,1.59289781771014,-0.0735332234787495,0.447477447467174,-0.376044001312813,0.131475791513323,1.18478208065681,1.34293275394526,0.0528594380424153,-1.45934948608539,-0.019029379910147,0.4815301930028,0.0871722461042023,345,0
71452,1.24554112767478,0.334912108921587,0.116039656369613,0.859808704525117,0.304565849821226,0.0755060251844197,0.0873262450756999,-0.056034658420472,-0.0487993759784851,-0.0773899910245553,-0.717547606178412,0.584756665342793,1.20774272123719,0.102532615646391,1.22010764078957,0.076562192472378,-0.56095448138581006,-0.469824697105284,-0.42283523401246,-0.0737333417229068,-0.0682061031154642,-0.0830208746347793,-0.108306145998226,-0.756715953612501,0.615346033568035,-0.360390194704002,0.0443000931374661,0.0162330112766753,6.24,0
118376,2.07684433335234,-0.71690322757314,-2.18986036432397,-0.7550008130884,0.964817556321679,1.20077641100043,-0.247126309639575,0.196959878275177,-0.958317220108649,0.948645593287138,0.592250529362536,0.764431693948904,0.281303324152903,0.486677121194179,-0.489854618196805,-2.57521224876343,0.497282915904466,-0.0971790400784175,-1.07326396234881,-0.651379764995801,-0.27472782549123,-0.0786947473280939,0.139125522093513,-0.916370685718783,-0.00362958252595669,0.688731176136434,-0.0352104422874722,-0.0933105360408559,14,0
139182,-0.585295958687977,0.552617354481461,0.294010402443418,-0.652322263248932,-0.00160759788558758,-0.957713878775689,0.465862022757326,0.319203559856206,0.21621146970303,-1.22516399894742,-1.32601791965029,0.063903806589884,-0.772485329735762,0.420527407780222,-0.589449203688863,-0.37084429727271,0.066050716362819,-0.492206379451534,0.0673130886325201,-0.217306953908301,-0.063295498225396,-0.297716529492326,-0.0560640624832233,-0.0233916879787416,0.189962108143952,-0.0779345660192407,-0.158930058007042,-0.126120537538525,31.61,0
133088,-1.00134857691561,0.362022190035089,-0.490507671251873,-1.14499480973313,0.461057016963273,-1.48921849978473,0.569713249548841,-0.0334432953587504,-1.63978959103965,0.23766366343142,-1.3807392628024,0.336093893316838,1.08726582118056,0.283523665420531,-1.17400613380119,-2.07011989035507,0.201525848307951,0.596462654949684,-0.675027408066589,-0.476297595611436,-0.237014646305024,-0.136616215323785,-0.296499021585688,0.0429718869962465,-0.140280884002314,0.533181033516006,0.158091902971461,0.0562083837802422,14,0
133498,1.85817866147426,-0.294695960880084,-0.332119323203677,1.61761846363585,-0.48746918384496,-0.277272470790187,-0.236777917618303,0.0118913394421891,1.25655601884098,-0.0179352129997281,-1.37051608788355,0.45922616183176,-0.745371319301506,-0.147463889234602,-1.10392011639664,-0.448117935130279,0.0313534666434963,-0.892435473071694,0.141720455989851,-0.262790230434407,-0.504946903933338,-1.25222829349916,0.417220207502638,-0.136351599147525,-0.362002379382891,-1.10252418150595,0.0476953430121916,-0.0259741842345745,43.11,0
145117,-6.51192289737927,5.99997697841338,-3.9590634511237,-2.96059894773743,0.251905089358727,-1.10804081230966,1.41256012618126,0.0846315263590481,5.05639717133894,8.70763501629191,1.00658031262558,0.056486502941561,-1.14823022792089,-1.26301071856226,-0.178066569723583,-1.11083572135473,-1.14972453143072,-0.176981942086675,-0.507517656878455,3.48762690583766,-0.797134574160131,0.486389130836486,-0.0456585953106612,0.135298161708111,0.892522044229281,-0.0850981590719658,0.827468153081822,-0.694162957093844,1.46,0
9191,-3.23549649107687,2.19563098404157,1.69421992249256,-0.492340816642042,0.374106647403836,1.58630962369996e-4,-0.646549346753447,-2.78663791566135,3.99294521569142,2.23453875359211,0.786174594593314,-1.59888969021036,1.78469137951682,-0.378994033897405,-1.91810645349636,-1.19910164699179,0.93519974974719,-1.13773018073566,-1.1576534737632,0.527495479081743,1.66274564449339,-0.85653397988706,-0.720743192487335,0.389101454428246,0.141385930587731,0.295104158156636,0.792612237351115,0.185663117927297,0.01,0
119146,-1.31763872105184,-0.248074663638226,0.0392028247825619,-0.918211939681757,1.76463345320235,-1.87024171837143,1.33405395894361,-0.313179250644583,-0.42268657601652,-0.976635858340612,-1.40875362931539,-0.623209801243046,-1.21027980995516,0.567556771767968,-1.21564233523341,-0.310877883250817,-0.507780970372346,-0.201704372662684,-1.46257668806591,0.0679068894875755,0.664576934831285,1.58146108986824,-0.403842627363074,0.0776714418610721,1.08039066272322,0.763550669581725,-0.0858282230439768,0.0971276196236535,84.89,0
0,-1.3598071336738,-0.0727811733098497,2.53634673796914,1.37815522427443,-0.338320769942518,0.462387777762292,0.239598554061257,0.0986979012610507,0.363786969611213,0.0907941719789316,-0.551599533260813,-0.617800855762348,-0.991389847235408,-0.311169353699879,1.46817697209427,-0.470400525259478,0.207971241929242,0.0257905801985591,0.403992960255733,0.251412098239705,-0.018306777944153,0.277837575558899,-0.110473910188767,0.0669280749146731,0.128539358273528,-0.189114843888824,0.133558376740387,-0.0210530534538215,149.62,0
27818,-0.59484637477613,0.965461093377913,1.65269116301192,-0.121340268175766,-0.0308024617740128,-0.839367700526982,0.819279952352919,-0.184174578263765,-0.542066404364352,-0.466699087393009,-0.360623037036063,0.0798124246716457,0.360033076816426,0.0846375842329365,0.821110721346857,0.170845651389789,-0.401901469875817,-0.39465075543096,0.124223197292316,-0.029875077249099,-0.154135320160564,-0.512471786053845,0.0339561194180348,0.392490553792608,-0.33082387471271,0.141671927209056,-0.0585344233141171,0.103298295920669,18.99,0
155148,-0.328250442210558,0.836646518200547,-1.78384861586404,-1.64077113826592,3.98908161003731,2.95211616516514,1.56302466006487,0.260345613666913,-0.773841002064222,-0.429272173112976,-0.0791962386560655,-0.276065349644655,-0.606436219919668,0.836831385516428,0.339283139493171,-1.55380215859412,-0.154834725653898,-0.360134554479853,0.474527653497728,-7.23779180630546e-4,0.324034870640709,1.1297784522664,-0.626787340850113,0.774617463482058,1.01750310487015,-0.121418297203814,-0.19432996683476,-0.142986697276328,13.83,0
105223,-0.0223970596702201,0.139678215817623,1.10859851917936,-1.85758243074446,-0.40904390755031,-0.861008001252922,0.123674548717722,-0.184018742308195,2.8080420651202,-1.92180032940468,-0.0138406323460632,-1.99843120841433,1.87054208480561,1.18633031969811,0.0467585165863317,-0.75559853021249,0.529368317889735,0.773299344347524,0.705609878429444,-0.0648758693521734,0.252183908106211,1.25976183011545,-0.109473068617297,0.065309861140212,-0.766181360829671,-0.165759210051227,0.241395597224124,0.226598165527159,22.72,0
28628,-4.104256297287,-3.27858378014882,1.38767079492668,1.96880163724988,1.13620564811377,0.542769850432193,0.322775947721245,-0.056900517258006,0.958134281134442,0.442955039362697,1.03147219155057,0.274974117095485,-1.42318945037725,-0.543766096274199,-0.389263511656748,-1.04201371906187,0.492870091423228,-0.496327632988585,0.995466891266407,-1.96842402362035,-0.628441600344528,0.951507624923439,2.27898073213411,-0.277067942253253,0.480403303491134,-0.136154175343674,0.0401427114021659,0.270373842462707,121,0
73833,-1.13356945801398,1.47094051517049,0.231086118960614,0.550432568126699,-0.159052727136105,0.189081061945233,-0.211903830443622,0.957693587295614,-0.781340595485543,-0.277634479065001,-0.297523400613896,-0.117376965087336,-0.982903045650571,1.24163098594648,0.601512060873967,0.680445933549122,-0.522956990213559,1.02178563170462,1.24826139157289,-0.296172835389556,-0.0251879549917933,-0.526383074751089,-0.0184032201373528,-0.905250426270836,-0.477304233550337,-0.600018691355304,-0.340282323709233,0.0110754856721722,18.49,0
52782,-0.297363103175023,0.758554728060764,0.745542900933316,-0.744666318329124,-0.424748189807431,-0.622449142920857,-0.589185183363556,-2.67544171485429,-0.734884078124941,-1.01100322212343,1.29414198913094,0.398842226399691,-1.86982823422645,1.3200293049563,-0.246330658154186,0.736809027422446,-0.416841042928074,-0.419873423797647,-0.379650799744764,0.490990285657145,-1.6547083659906,-1.04153471663818,0.119647442910136,0.486553837201538,0.573165164477904,0.548503186222894,-0.0935966140997966,0.185079933482745,24.44,0
83898,-5.73170904354507,-4.62538695340696,1.07033260926971,2.25415198077318,2.86152473567432,-0.0703243166460212,-0.804813948285819,1.07023202829205,0.0800129937607476,-0.490332952859364,0.0157096078920934,0.382138202718431,-0.3585893976855,0.220896403786478,1.55586762096654,-1.51738575196814,1.46156847329818,-1.95208171786989,-0.200877896431546,-0.849285125026537,-0.464194254713658,0.399465910994035,4.5176449900783,-1.08742675669296,1.21874552763923,-0.075525904861806,0.877688884755291,-0.491517540163917,129.15,0
54569,-0.891167898197633,1.18705599488515,1.59296812752584,-0.138787077618337,-0.0700857545341232,-0.636471580097831,0.678849581447361,-0.141346705947284,-0.566550858234569,0.169967940944353,1.64467919020701,1.04851078808754,0.634212834345609,0.0361873793273773,0.0930096803462009,0.229473613245302,-0.667852251662555,-0.0404879693400431,0.268917465871243,-0.00886532203025552,-0.11572833954616,-0.323967427216883,0.00535417232389288,0.535005838540407,-0.346226868052421,-0.0714746714067675,-0.847516361842319,-0.440847820901095,4.32,0
39568,-0.157694427642621,0.0363290488841216,1.12602154397799,0.552254141844513,-0.63648172741988,-0.398654516229435,0.157684890383592,-0.88721660108633,0.241394545154328,-0.543815828324858,-0.86598799141194,-0.0858682281061933,-1.01638411566808,0.213559315152188,-0.179316894590478,-0.225213439975454,0.143336599529132,-0.533829576234292,0.121340395489493,0.0344907870476958,0.606619691905385,-0.969692148954192,-0.289588073616925,0.408641927551885,0.88736893149163,0.327007252930929,0.066442934243736,0.21213714312608,158.24,0
117824,-0.323422543714483,0.57850309059095,-1.23690951626867,-1.58502924808652,3.46982893168329,3.16307640182234,0.384733871265647,0.885176389499989,-0.478048771931709,-1.1067962289829,0.0730687406291455,-0.227867563611822,-0.446169662364776,-0.65349463378374,0.147354975251242,0.133433057957638,0.392660695482633,-0.316031009463234,-0.233274485065384,-0.00265421280409595,-0.232327167056133,-0.786691991236073,0.0514811531026359,0.604750311229367,-0.60158609307657,0.144443905907049,0.130990426134749,0.19314036233194,0.89,0
36313,-2.16569220432893,-0.193350035723277,1.19450180242813,-2.54011155264424,-1.5397750315039,0.312203340618317,-1.35866230141821,1.25991081218084,-2.39414976905527,0.887992600695613,1.08067606503469,-0.342512479224652,-0.101568203413152,0.218725013077517,0.120797054186566,-0.123118583760454,0.812613288424382,0.115039034348998,-1.42645168526656,-0.365132780939755,0.0987784134665194,0.497318074409822,-0.0299374059388096,-0.323853923928534,0.333817289569559,-0.129113362487509,0.0822948101085393,0.0131984413992518,36.4,0
161853,0.750047577857759,0.631750805561332,-1.13183344289034,1.28040764654985,1.6438418258704799,0.90507475295348,0.532138702038141,-0.0610111507342066,-0.234831767161815,0.12994629135941,0.350297065483446,-0.0167525278227228,0.249050171065088,-0.984974486771774,2.02695769503581,-1.8969606727229,2.28497051055533,-1.23205328831138,1.29262633271386,0.12942549979588,-0.0400494304813974,0.367439053969363,0.278817013728695,-0.403139478539442,-1.53163032579577,0.456904263615835,-0.0939511642830155,-0.126437818099705,12.94,0
85202,-0.407999938165512,1.01894644650765,1.37861667856932,0.0988243329170877,-0.044740962643841,-0.71703261747748,0.584917724895847,0.100148306761756,-0.270781231699981,-0.529241305481025,0.13045364220882,-0.420327713415906,-0.960816218101612,-0.182011066350283,1.23180420363436,0.0425933977975525,0.462305499240478,-0.570263131247576,-0.566134063521774,0.0107827731057368,-0.22534830194924,-0.596679428402464,0.0712449465419812,0.321255682286253,-0.310136438063903,0.0846600338486182,0.255415862670344,0.0960893471182552,5.48,0
43133,-0.828044252453521,1.31436701070062,1.67735568123923,2.61685989548875,-0.28011326308012,0.950756190006789,-0.423483995413219,0.942584605858081,-1.35101741572972,0.787864803700137,0.628552864014588,-0.488548465900282,-1.26471421275099,0.86879902207322,1.19265545582436,0.370001751774221,0.0313528988349524,0.845379197081347,0.613868924444177,0.0951806497030167,0.283202226749024,0.736969773312337,-0.141788803723296,-0.322934661265138,-0.289346248982168,0.365213218107282,0.274016043187121,0.110553283098992,10.65,0
81516,-0.710561732613402,1.17033396449917,0.875757035219964,0.917770502186105,-0.487441140958206,-0.45255475520296,1.25673817747704,-0.137676021842035,-0.776149540772218,-0.244674697623053,-0.420191305245901,0.333007950145523,0.905292155791927,0.241204452648301,0.942130829103482,-0.28251525929344,-0.199424380492741,0.0319992382583844,0.419513006222994,7.73580140030785e-4,0.160438301760356,0.602895696243518,-0.00373263482358671,0.426371160664161,-0.209064480861548,-0.371792151006053,-0.181245238855483,-0.162020254543611,139.94,0
123824,-0.0120763755168086,1.14542078444445,-0.729063513460688,-1.05441804064439,1.15246470334398,-1.6343134729817,1.75829708661284,-0.506921258445683,-0.462143444427745,-0.498637069324747,-0.85063804742586,0.0938554227999362,0.130737614350144,0.643736918053681,-0.172961252049701,-0.724199849776724,-0.391676268515616,-0.500509065786763,-0.18406340608212,-0.059652098336372,0.251415100414565,0.971964290837253,-0.257922380297778,-0.0182966657357549,-0.301521453898432,0.0941971925680273,0.401559537680716,0.268207239237531,3.85,0
34435,-0.409505720746852,0.553830361105804,1.89240565707601,-0.138802213710086,-0.153790138173367,-0.743684949252,0.978862535929517,-0.283860955508274,0.264013278642558,-0.663614791990721,-0.711428230919992,0.133974458901518,-0.420137097612494,-0.480734492455133,-1.10615960581793,-0.366704534584071,-0.176609861928306,-0.574050236699979,-0.54162691196248,-0.0640409266357362,0.0152683304598877,0.353322615509005,-0.125288117860779,0.752810432935366,-0.238645958882025,0.161813745662838,-0.0708906738698594,-0.0776566151183623,34,0
61040,-1.27334699161327,0.142127165747203,2.50215143078795,-0.0543922104797841,-1.10406066010335,0.323696570887581,0.412901501199322,0.0226869867253285,1.58437506568071,-0.338986563526351,-1.38734962085811,-0.0950879353344571,-0.929274071041893,-1.32141881376872,-1.56715709027731,-0.282594340017175,-0.0116939682842519,-0.229263139275453,-0.263584329820032,0.0233544013025004,-0.135230815642872,0.405482326154751,-0.434165149886336,0.463978234733142,0.654530375612526,0.607232792426996,0.133779086731506,-0.144766996152313,137.7,0
160657,-1.21678916320956,0.655859667754795,-0.0953389996590748,-0.878403914734045,1.22164230960445,-0.936006022259287,0.457975183890178,0.475053730399739,-0.745234883656455,-1.41075474939251,0.811695116507569,0.528858183784225,-0.475290518882732,-0.339902437725182,-1.21552245989718,0.772785525563732,0.212872484777415,0.321047971693244,-0.375593678022305,-0.0791691088146536,-0.135332142352941,-0.812631785456014,-0.0513029941177247,0.661519130372381,-0.242858027739432,0.0330949627666586,-0.066248978356889393,-0.0116747845314345,1.98,0
38669,-0.670460617178738,-0.782867651626125,1.53091231750711,-1.99583977662701,1.0431302531259,-0.0322954713889229,-0.427611729439349,-0.0273727725618653,-0.902408732242138,0.12293356908986,-1.28012169557439,-0.701376533138127,1.48415708212017,-0.971973867800941,0.579584985824668,1.55776613184913,-0.569929384324448,-1.11076576742272,-0.222355411225108,0.388823927153804,0.317785891418829,0.820329024318162,-0.311597648097817,-1.27075046609452,0.392903056424799,-0.178367673903659,-0.155093174844466,-0.212256094691773,7.9,0
120610,-3.41461496474107,-2.75384517247148,1.24264103040017,0.576493022476029,4.61203566211883,-2.89011486192883,-1.3255848114981,0.268492464779848,-0.750189550881596,-0.31321903175916,0.329809064655139,0.507908663597209,-0.220595631306208,0.735459619553331,-0.586715106554566,0.334403530613041,-1.11859873647346,0.814984168946822,-0.7148160210826,0.812209840959311,0.595148068075914,0.522682928413634,0.002690365438271,-0.348375650427743,1.36221058239055,-0.385719393495394,-0.129129300118899,0.106290176505835,1,0
37815,-0.656149502652764,0.755663303444046,1.77431414722104,1.00268917030627,0.142031539119439,-0.873882162921848,0.931446737786537,-0.494165549955998,-0.478569635009829,0.142494475474538,0.211653967332619,0.603263667246873,1.20129609349072,-0.251199790862063,1.12246192227342,-0.33574969306958,-0.31179740795135,-0.3876231312199,0.403320438971889,0.00775819134026508,-0.178858356024696,-0.249389820823632,0.218245886015332,0.7072079949549,-0.136820274303328,-0.636138582087211,-0.309651404951169,-0.162401872237938,29,0
72395,1.24037274586253,0.183131718694685,0.392321948682659,0.428011343753083,-0.269249529895648,-0.479974168285917,-0.0544462431446524,-0.0317537983352558,-0.177218022271075,0.106388181000554,1.16874357030096,0.896700154097884,0.191963895602385,0.435232743995199,0.366359967736779,0.600811458729007,-0.789178729483643,0.0734996634944389,0.296598554498382,-0.0772204933205415,-0.228616426333507,-0.701245802356017,0.0838975768727487,-0.0102058137113213,0.228409989596263,0.0980759756342153,-0.0339789543248531,0.00529166631538808,1.98,0
62944,1.49794407752885,-0.246422415703431,-0.48343390384535,-0.83494895786553,-0.202680137667771,-0.963932632319741,0.0173337206285058,-0.41319814366838,-1.2345689627655,0.661396711052755,-0.72931739084665,-0.394523437193838,1.11425696353752,-0.101197305946035,0.381042843911109,0.897737858257088,0.0944489730256771,-1.47068891620976,0.902359983689203,0.147019716061696,0.153419933742825,0.420765318970499,-0.265148766551003,-0.261697989761007,0.918821121965028,-0.0434650791872058,-0.0244278531518641,-0.0032299902412913,15,0
153153,-1.84373294681889,1.44539725013521,1.10468661407046,-0.393510151696925,-0.282806003729058,1.04258139143261,-1.73336695289348,-5.07693887153954,-0.385474328693153,-1.9924641931205,-1.22305372515854,0.108226841843916,-1.05886162543515,0.856133106891774,0.643159099896735,0.36083431574501,-0.0812532479019766,0.1520462882131,0.198958151293269,1.1116315799042,-2.79760084115581,0.0715245775642082,0.197780403424948,0.647052343806657,0.160471275046387,-0.514529107989315,0.0876873378968574,0.107097089124876,65.17,0
142331,-0.302614708660741,0.767809828533264,-0.66609039663478,-0.446763093416601,1.43354794098555,-1.2323630722752,1.1400039431091,-0.198193227794623,0.0428226975250681,-1.06501923399948,-1.27446084862567,-0.496447157808733,-0.452053574881211,-0.883795135074724,-0.0974224019006566,0.0807394806393621,0.39484603112229,0.333421203874257,0.0848438768768016,0.123860832221051,-0.184606548074033,-0.456961113968415,-0.121440328012024,-0.787289863261039,0.15867123371086,-0.397850099880462,0.279657546250687,0.130800547125468,28.84,0
158688,2.21317302887595,-0.495301317012856,-2.10962214113876,-0.488565424688003,0.442455464663772,-0.445057567830549,0.168159437802761,-0.409373425944259,-0.854406562600418,0.866654102854379,-1.51823977140603,0.416700537010847,1.4898462851785,0.00191992373059894,-0.62101064051337,-2.00237841669626,-0.0880409703658384,0.538291454316636,-0.37319540157007,-0.476538505483996,-0.38151510149466,-0.428160512138143,0.047158815022033,0.0831901362356092,0.259068585237152,0.614843545871848,-0.0736526874090707,-0.0683782817698368,28,0
146522,2.03973334609698,0.186370438198209,-1.48276241427285,0.536744667255115,0.179862595252586,-1.17253865167276,0.207745809065246,-0.27936853634258,0.432414750659889,-0.38380358254681,-0.0768416541513449,0.409170754674962,0.147487706384532,-0.848118300049451,0.14838814562023,0.157770038923131,0.651078392278953,-0.497386910332185,-0.142560951997977,-0.162512840466504,-0.328997370416446,-0.835192606928707,0.401905615562425,1.05682663995156,-0.320904335133486,0.139134571958696,-0.0607967965752788,-0.0249299884096593,1.29,0
